home_pos,home_value,home_score_form,home_concede_form,away_pos,away_value,away_score_form,away_concede_form,home_result_score,away_result_score
19,1381,1.3333333333333333,2,4,1483,4,4,1,0
12,1370,0.0,3,10,1326,2,3,2,1
9,1321,0.3333333333333333,7,15,1347,3,9,0,2
11,1337,0.3333333333333333,7,18,1336,1,7,1,0
8,1353,1.3333333333333333,1,17,1365,4,4,1,1
11,1342,1.0,4,2,1459,4,2,1,0
4,1486,1.3333333333333333,5,13,1367,1,3,2,0
15,1352,1.0,6,1,1446,10,4,1,4
2,1465,1.6666666666666667,3,6,1332,8,5,2,1
3,1398,1.6666666666666667,2,19,1341,3,4,0,0
18,1368,1.3333333333333333,6,12,1337,2,7,2,1
10,1340,1.3333333333333333,3,20,1373,4,3,0,1
16,1292,0.6666666666666666,2,8,1375,2,1,0,2
11,1340,1.6666666666666667,4,9,1335,2,4,5,0
7,1352,1.3333333333333333,4,13,1339,4,5,0,0
17,1336,0.6666666666666666,7,5,1499,6,4,0,1
8,1396,0.6666666666666666,4,10,1339,5,2,1,0
19,1342,0.6666666666666666,6,7,1351,5,4,1,1
6,1381,2.3333333333333335,4,15,1377,5,2,4,1
1,1485,2.6666666666666665,5,17,1334,2,4,5,0
20,1355,1.0,3,3,1417,5,1,2,2
12,1365,1.0,5,15,1343,6,6,0,0
8,1335,1.3333333333333333,4,18,1372,4,9,0,0
7,1347,2.0,3,5,1499,5,6,1,2
11,1338,1.3333333333333333,7,2,1478,5,3,0,2
13,1335,1.0,6,4,1465,6,5,1,1
14,1377,1.3333333333333333,4,19,1326,2,7,1,1
10,1340,2.0,1,6,1369,9,2,2,1
2,1467,2.3333333333333335,3,20,1341,3,5,0,1
18,1364,0.6666666666666666,9,5,1499,4,5,2,3
17,1338,0.3333333333333333,3,9,1375,3,4,1,1
14,1304,0.3333333333333333,4,12,1366,3,9,1,0
15,1343,1.6666666666666667,4,13,1335,1,5,3,2
7,1347,2.3333333333333335,2,8,1346,7,3,2,1
3,1410,2.3333333333333335,1,11,1327,6,5,3,0
4,1453,3.0,3,1,1467,7,4,1,3
6,1385,2.3333333333333335,2,18,1376,0,6,3,2
5,1500,1.0,5,14,1333,4,7,1,1
9,1396,1.6666666666666667,4,3,1375,8,3,0,0
20,1347,1.0,8,15,1332,4,3,1,1
12,1385,0.6666666666666666,10,7,1348,7,2,1,2
19,1342,0.3333333333333333,7,3,1482,9,2,1,2
8,1368,2.3333333333333335,2,10,1340,4,2,1,2
13,1336,0.6666666666666666,5,15,1304,0,3,1,1
10,1315,1.6666666666666667,7,15,1292,4,4,2,2
1,1516,2.0,1,2,1470,7,3,2,3
6,1440,1.3333333333333333,5,19,1313,1,4,3,0
5,1470,1.0,4,4,1482,7,1,1,3
17,1321,1.6666666666666667,5,3,1447,8,2,1,2
14,1331,0.6666666666666666,11,18,1387,1,4,3,0
20,1351,0.6666666666666666,7,7,1343,6,2,1,2
11,1374,0.3333333333333333,8,10,1331,4,6,2,2
12,1341,1.6666666666666667,4,15,1303,0,4,1,0
2,1467,2.3333333333333335,4,14,1333,5,5,2,0
12,1334,2.0,4,7,1380,6,3,0,2
9,1363,1.6666666666666667,3,1,1452,6,0,1,3
19,1372,0.3333333333333333,3,9,1401,3,3,1,2
15,1299,0.6666666666666666,3,16,1321,3,6,0,2
10,1347,1.3333333333333333,7,20,1355,2,7,2,1
3,1428,2.3333333333333335,3,10,1385,2,3,5,0
19,1372,0.6666666666666666,2,1,1502,9,1,0,2
6,1377,0.3333333333333333,6,10,1355,2,2,3,0
12,1350,1.3333333333333333,7,3,1480,4,0,1,4
2,1460,1.6666666666666667,4,3,1431,8,1,2,1
16,1370,1.3333333333333333,8,7,1346,3,3,0,3
20,1353,0.3333333333333333,6,7,1368,3,7,1,4
13,1337,1.0,4,17,1369,1,3,3,0
14,1295,2.0,4,13,1334,6,5,0,0
9,1384,1.3333333333333333,4,11,1342,7,3,2,0
5,1481,1.3333333333333333,3,18,1312,3,7,2,1
18,1265,0.6666666666666666,5,2,1460,4,2,2,3
10,1342,2.6666666666666665,3,6,1423,5,5,2,1
1,1487,3.0,2,5,1467,5,6,1,0
7,1346,0.6666666666666666,3,10,1403,4,7,2,1
9,1379,1.6666666666666667,3,20,1365,3,8,1,0
4,1482,1.3333333333333333,2,15,1310,6,4,2,0
13,1351,1.0,5,14,1366,4,7,4,1
16,1369,1.3333333333333333,5,19,1376,3,4,0,0
7,1370,1.0,7,11,1323,5,7,1,1
2,1425,2.6666666666666665,3,15,1331,4,3,2,0
6,1424,2.0,5,1,1487,9,2,0,3
17,1240,1.0,5,4,1463,5,2,0,1
2,1463,0.6666666666666666,3,4,1497,4,7,2,1
8,1374,1.0,8,19,1354,2,3,1,1
20,1380,0.6666666666666666,9,14,1287,4,6,1,2
2,1425,2.3333333333333335,2,13,1397,4,4,4,1
7,1341,0.6666666666666666,3,15,1367,4,5,1,1
12,1342,1.6666666666666667,3,16,1349,5,2,4,1
11,1337,2.0,5,13,1340,3,2,2,2
10,1394,1.3333333333333333,3,9,1367,6,7,1,0
4,1478,1.6666666666666667,7,20,1387,3,7,3,0
17,1289,0.0,7,10,1331,6,2,4,1
13,1332,1.0,5,2,1470,3,2,1,0
16,1386,1.6666666666666667,4,3,1432,5,3,0,2
3,1482,1.6666666666666667,3,6,1457,10,5,1,0
12,1382,1.0,5,11,1340,4,3,2,0
15,1349,1.6666666666666667,2,7,1328,2,3,1,0
17,1381,1.0,2,12,1342,4,6,1,1
9,1390,1.3333333333333333,7,14,1283,3,6,3,1
1,1433,2.3333333333333335,2,8,1372,4,3,5,1
11,1340,0.6666666666666666,4,4,1484,4,3,4,1
14,1340,1.0,5,16,1333,3,5,1,1
3,1431,2.3333333333333335,4,5,1471,7,1,2,2
7,1325,0.3333333333333333,3,1,1384,9,5,1,1
20,1324,1.0,4,14,1386,4,4,2,3
2,1470,1.3333333333333333,2,18,1301,1,9,2,0
7,1361,1.0,2,16,1353,5,2,1,1
13,1335,0.3333333333333333,7,12,1363,6,3,3,1
9,1331,2.0,2,17,1377,2,3,2,1
6,1459,2.0,6,9,1376,3,6,5,1
18,1383,1.3333333333333333,5,15,1334,2,8,1,1
14,1314,1.0,4,7,1327,1,4,1,1
9,1391,0.3333333333333333,7,7,1361,5,0,2,1
4,1464,2.0,2,9,1331,5,4,0,3
5,1462,2.0,2,2,1492,6,0,2,0
14,1376,0.6666666666666666,4,10,1350,3,7,0,0
1,1473,3.0,6,20,1355,4,3,3,0
10,1324,2.0,3,12,1362,4,5,1,1
17,1353,0.6666666666666666,3,6,1431,7,5,3,1
14,1303,0.3333333333333333,9,4,1425,6,5,0,3
20,1350,1.0,4,4,1423,8,5,1,0
18,1364,1.0,4,5,1421,7,1,1,1
16,1328,0.6666666666666666,4,3,1437,7,2,0,4
11,1349,2.3333333333333335,3,12,1314,6,4,1,1
17,1360,0.0,9,14,1299,1,7,2,0
7,1363,1.3333333333333333,2,10,1350,4,7,2,0
9,1363,0.3333333333333333,8,18,1362,4,3,1,1
7,1340,0.3333333333333333,3,2,1466,5,0,0,1
6,1402,1.3333333333333333,5,12,1355,3,1,4,1
1,1464,2.0,5,15,1319,2,1,3,1
2,1459,1.3333333333333333,2,18,1346,1,7,3,0
13,1328,2.3333333333333335,6,6,1406,6,5,2,1
3,1421,3.0,2,1,1478,4,1,4,3
19,1377,0.6666666666666666,3,15,1333,2,4,2,0
10,1385,1.3333333333333333,6,16,1368,3,7,2,2
14,1319,0.3333333333333333,1,19,1335,2,8,1,1
13,1294,0.3333333333333333,4,11,1294,6,5,1,4
11,1325,1.3333333333333333,4,7,1343,3,4,1,0
3,1508,3.0,2,8,1384,5,4,0,0
5,1461,2.6666666666666665,3,9,1364,1,4,4,0
5,1471,3.3333333333333335,2,15,1338,7,7,1,1
6,1440,2.3333333333333335,6,3,1501,7,0,2,2
16,1372,2.6666666666666665,6,19,1357,2,4,2,1
20,1343,1.0,7,5,1454,9,6,0,2
16,1366,1.0,6,14,1351,3,4,1,2
1,1495,1.6666666666666667,0,10,1367,3,4,3,1
12,1335,0.3333333333333333,2,14,1317,5,8,2,2
16,1340,1.3333333333333333,7,12,1312,3,3,0,1
8,1392,1.3333333333333333,6,11,1291,2,2,3,0
7,1338,0.6666666666666666,5,4,1399,10,4,1,2
9,1341,0.3333333333333333,2,2,1475,4,4,0,2
17,1353,2.0,4,1,1475,9,1,0,0
19,1367,0.6666666666666666,5,5,1445,7,5,1,1
10,1372,1.0,6,19,1343,2,9,1,2
16,1318,1.0,4,12,1333,1,2,0,0
4,1430,4.0,3,8,1380,3,7,2,1
11,1288,2.0,3,7,1332,2,5,0,0
2,1501,1.0,0,15,1313,4,5,5,0
14,1330,1.0,11,9,1374,3,1,2,1
2,1477,2.0,5,13,1358,3,7,0,0
16,1358,2.0,2,6,1447,4,3,2,3
15,1326,1.0,4,1,1474,12,1,0,1
5,1471,2.0,4,14,1359,2,6,5,2
19,1377,0.6666666666666666,5,9,1338,4,1,0,0
10,1352,0.6666666666666666,7,8,1375,6,6,2,1
2,1482,1.6666666666666667,3,7,1332,1,3,2,2
10,1291,2.0,5,13,1350,3,5,1,1
3,1482,1.3333333333333333,1,12,1334,1,2,2,0
18,1313,0.0,9,17,1381,5,3,3,3
4,1430,2.3333333333333335,3,20,1343,2,8,5,0
9,1357,1.6666666666666667,2,3,1484,4,2,0,0
17,1380,1.3333333333333333,0,15,1322,2,5,2,3
20,1336,0.6666666666666666,7,15,1350,7,3,1,1
14,1350,0.3333333333333333,9,19,1367,1,3,3,1
13,1363,0.6666666666666666,6,11,1283,7,4,1,1
1,1511,3.3333333333333335,2,16,1308,2,7,4,0
11,1331,0.0,4,10,1331,2,7,1,0
7,1336,0.6666666666666666,0,5,1462,8,5,0,3
8,1387,2.3333333333333335,6,2,1493,4,3,2,2
5,1457,0.6666666666666666,1,4,1429,5,1,3,3
9,1332,1.3333333333333333,1,20,1359,2,6,3,1
19,1359,0.0,1,2,1466,5,3,1,2
16,1353,1.0,4,4,1427,6,2,0,4
8,1379,2.6666666666666665,3,14,1333,4,3,0,3
9,1371,0.6666666666666666,4,11,1292,3,5,1,4
3,1501,2.0,3,11,1396,3,6,1,0
12,1334,0.3333333333333333,9,5,1339,2,1,0,0
4,1450,0.6666666666666666,4,17,1323,3,7,1,0
16,1330,1.0,7,14,1369,2,2,0,3
1,1474,2.6666666666666665,2,5,1456,8,2,4,1
20,1360,0.6666666666666666,3,1,1498,6,3,0,4
11,1395,1.0,4,8,1379,6,3,1,4
16,1329,1.6666666666666667,8,10,1330,7,1,0,1
19,1399,0.6666666666666666,6,7,1450,7,4,0,0
4,1456,2.3333333333333335,4,13,1334,1,7,2,0
2,1464,2.6666666666666665,5,14,1355,4,5,1,0
4,1423,3.0,2,17,1330,2,3,0,0
4,1326,1.0,2,15,1366,3,9,1,0
12,1293,0.6666666666666666,7,3,1476,4,2,1,3
17,1356,0.6666666666666666,2,9,1383,3,6,2,1
11,1391,2.0,4,5,1461,7,3,1,1
4,1423,3.0,2,10,1330,7,4,1,1
2,1466,2.6666666666666665,3,1,1500,6,3,1,2
18,1392,0.6666666666666666,7,3,1485,5,2,1,0
5,1456,1.0,4,15,1366,3,6,5,1
18,1361,0.3333333333333333,3,17,1330,3,3,1,0
11,1289,0.3333333333333333,9,13,1330,1,6,2,0
18,1365,0.6666666666666666,1,13,1343,2,3,2,2
6,1326,0.6666666666666666,3,9,1383,6,5,1,0
15,1332,1.0,8,8,1379,4,2,2,3
14,1352,1.6666666666666667,2,11,1390,5,6,1,1
1,1511,2.0,2,19,1302,1,7,2,1
3,1501,2.0,1,14,1328,3,9,3,1
17,1342,1.0,7,18,1207,4,3,0,0
8,1381,2.3333333333333335,4,6,1471,2,5,1,1
13,1387,1.0,7,19,1339,0,3,2,1
9,1379,1.0,4,6,1343,4,2,1,0
9,1317,2.3333333333333335,6,14,1313,1,11,2,0
10,1334,0.6666666666666666,3,3,1429,7,1,1,5
4,1480,2.6666666666666665,0,2,1466,9,3,1,3
3,1484,2.0,1,19,1348,0,3,1,0
15,1355,1.6666666666666667,0,6,1343,3,1,1,2
3,1480,1.3333333333333333,3,14,1308,2,6,5,0
16,1370,1.6666666666666667,6,4,1433,8,2,0,3
1,1482,2.3333333333333335,2,11,1388,4,5,2,1
14,1314,2.0,8,18,1371,2,7,4,0
9,1376,1.0,5,5,1462,2,3,2,1
9,1335,1.0,3,20,1367,4,4,0,0
16,1361,0.3333333333333333,6,11,1328,1,8,2,2
8,1382,2.3333333333333335,3,2,1474,5,2,2,4
10,1387,0.3333333333333333,5,16,1351,5,6,4,1
7,1346,1.3333333333333333,0,4,1457,5,4,0,1
10,1311,0.3333333333333333,7,1,1500,8,3,1,2
4,1440,0.3333333333333333,3,17,1361,2,8,1,1
19,1358,0.3333333333333333,5,12,1329,5,1,0,0
12,1333,0.3333333333333333,6,8,1379,4,4,0,3
2,1478,1.6666666666666667,2,9,1334,4,3,1,0
20,1367,1.3333333333333333,5,15,1353,5,4,2,1
5,1440,3.3333333333333335,1,3,1507,6,0,1,1
18,1369,1.0,8,11,1387,4,4,1,1
9,1335,1.6666666666666667,1,15,1370,4,4,2,2
8,1383,1.3333333333333333,8,18,1351,3,9,2,0
6,1463,2.6666666666666665,6,4,1440,5,2,2,0
17,1372,0.6666666666666666,5,3,1491,6,2,0,4
5,1428,2.6666666666666665,5,14,1394,2,2,3,0
12,1387,2.0,3,1,1506,9,3,0,2
20,1365,0.6666666666666666,4,16,1372,5,9,2,2
5,1342,0.6666666666666666,3,19,1356,2,5,2,0
14,1344,1.0,2,10,1279,3,4,4,0
2,1489,0.6666666666666666,3,11,1330,1,2,4,1
3,1405,1.6666666666666667,2,20,1358,4,4,1,0
1,1506,4.333333333333333,4,6,1443,8,5,3,1
15,1351,1.0,8,9,1361,4,6,3,2
3,1485,2.0,4,2,1462,2,2,1,0
14,1387,1.3333333333333333,9,12,1392,5,2,2,2
18,1341,1.3333333333333333,4,8,1335,5,2,0,1
11,1389,1.3333333333333333,3,7,1346,2,4,0,1
10,1334,1.0,3,16,1350,2,3,0,1
9,1311,0.6666666666666666,6,15,1380,3,5,1,0
16,1375,1.0,6,6,1414,4,4,1,4
7,1341,0.6666666666666666,4,9,1336,4,3,1,0
12,1335,1.3333333333333333,3,9,1381,4,4,1,1
10,1387,1.0,2,18,1358,3,7,2,0
2,1467,1.6666666666666667,2,3,1466,9,1,1,0
14,1380,1.0,4,1,1506,11,2,2,3
7,1376,2.0,7,13,1354,5,10,0,1
6,1402,0.6666666666666666,5,11,1311,2,7,3,0
20,1351,0.6666666666666666,6,15,1395,2,4,2,2
5,1441,2.6666666666666665,4,15,1329,3,3,2,1
19,1347,0.6666666666666666,2,4,1483,5,5,0,1
18,1348,1.0,3,5,1441,5,2,2,5
3,1472,2.6666666666666665,2,9,1416,4,3,4,1
4,1480,1.6666666666666667,3,5,1380,6,4,4,2
15,1351,1.0,3,14,1385,3,4,1,2
17,1377,1.3333333333333333,12,18,1340,1,3,1,2
5,1333,1.0,4,20,1360,2,10,1,0
1,1506,4.333333333333333,2,8,1343,2,1,3,0
10,1294,0.0,6,2,1462,5,0,2,1
9,1391,1.0,5,12,1388,3,5,1,0
17,1409,1.3333333333333333,4,10,1322,2,3,0,3
18,1385,1.0,4,10,1363,2,4,1,1
14,1323,0.6666666666666666,4,16,1378,2,6,1,1
10,1391,0.6666666666666666,3,9,1333,3,3,2,2
8,1427,1.6666666666666667,4,2,1472,9,0,0,0
3,1441,2.3333333333333335,2,19,1349,3,3,1,0
13,1352,0.3333333333333333,3,11,1285,1,5,2,0
1,1506,4.0,0,14,1366,3,7,7,2
20,1330,0.0,10,5,1469,4,1,2,1
7,1347,0.6666666666666666,1,14,1420,3,3,1,1
3,1380,1.3333333333333333,9,6,1454,4,0,2,1
5,1443,1.6666666666666667,0,14,1322,5,3,2,0
16,1358,0.6666666666666666,8,5,1346,2,1,0,1
8,1333,1.0,2,5,1443,4,8,1,1
11,1293,0.3333333333333333,3,3,1440,6,2,0,4
15,1394,1.3333333333333333,3,18,1361,1,3,1,0
11,1375,0.3333333333333333,5,4,1381,4,7,2,2
13,1363,1.0,8,11,1402,1,3,2,1
2,1483,2.3333333333333335,2,20,1327,0,7,4,0
19,1346,1.0,6,15,1385,4,6,0,0
3,1494,2.0,1,1,1489,16,0,0,1
7,1467,1.0,4,12,1376,2,4,2,0
13,1330,1.3333333333333333,3,9,1330,6,1,1,0
18,1395,0.6666666666666666,3,4,1455,4,1,2,3
14,1359,0.6666666666666666,1,5,1378,2,6,1,2
15,1345,1.3333333333333333,5,3,1498,4,1,0,4
10,1397,0.3333333333333333,2,2,1483,8,2,0,1
1,1499,4.333333333333333,1,20,1359,0,4,5,0
13,1334,0.0,9,19,1330,3,6,2,1
7,1343,1.0,2,6,1295,1,3,0,0
15,1385,0.6666666666666666,5,3,1427,5,6,2,3
3,1508,2.0,2,12,1454,3,5,0,0
2,1483,2.6666666666666665,2,18,1406,1,6,4,0
20,1349,0.0,4,9,1388,3,4,0,1
9,1378,1.0,4,18,1398,4,6,0,0
9,1379,1.3333333333333333,0,1,1501,8,2,0,6
4,1325,1.3333333333333333,1,12,1365,4,3,2,1
8,1433,1.6666666666666667,5,7,1343,2,2,1,1
6,1283,0.3333333333333333,2,15,1386,3,4,1,1
4,1461,1.6666666666666667,3,14,1359,2,5,0,0
19,1343,0.3333333333333333,7,14,1320,3,3,2,1
18,1389,0.6666666666666666,10,6,1289,4,0,2,0
7,1358,1.3333333333333333,4,19,1324,0,6,1,0
15,1359,0.6666666666666666,4,9,1325,3,3,0,1
2,1482,1.6666666666666667,2,7,1425,8,3,5,0
11,1378,1.0,2,3,1374,5,3,0,2
17,1371,1.6666666666666667,6,2,1503,6,4,1,2
15,1380,0.6666666666666666,3,3,1460,4,3,0,3
14,1315,0.0,4,5,1379,3,1,3,1
7,1479,1.3333333333333333,8,19,1346,1,5,3,0
9,1366,0.6666666666666666,2,1,1495,10,0,2,2
0,1335,0.6666666666666666,0,0,1384,1,1,1,1
0,1463,1.3333333333333333,4,0,1358,2,1,2,0
0,1428,1.0,2,0,1356,3,3,1,1
0,1405,1.3333333333333333,3,0,1473,4,4,4,0
0,1336,0.0,3,0,1500,3,1,1,2
0,1373,1.6666666666666667,3,0,1313,0,4,0,0
0,1321,0.0,3,0,1386,2,7,3,0
0,1282,1.3333333333333333,0,0,1378,3,2,0,0
0,1307,0.0,4,0,1337,0,4,0,2
0,1494,2.6666666666666665,0,0,1374,5,4,2,0
0,1494,0.6666666666666666,0,0,1393,1,0,1,1
0,1282,1.0,0,0,1328,0,2,1,0
0,1458,0.6666666666666666,0,0,1435,2,3,1,2
0,1339,0.0,0,0,1493,4,0,0,4
0,1369,0.0,0,0,1307,0,4,3,2
0,1425,1.0,3,0,1327,0,3,1,0
0,1373,1.0,4,0,1310,0,2,2,0
0,1358,1.0,2,0,1302,1,0,0,1
0,1338,0.0,1,0,1380,3,3,0,2
0,1387,0.0,1,0,1462,4,3,1,0
0,1330,0.0,0,0,1448,0,0,0,2
0,1494,0.0,0,0,1382,0,0,4,0
0,1384,0.0,0,0,1412,0,0,3,3
0,1302,0.0,0,0,1349,0,0,1,0
0,1360,0.0,0,0,1343,0,0,0,0
0,1388,0.0,0,0,1365,0,0,1,0
0,1322,0.0,0,0,1292,0,0,0,3
0,1431,0.0,0,0,1358,0,0,2,3
0,1311,0.0,0,0,1494,0,0,0,2
0,1453,0.0,0,0,1374,0,0,4,3
8,1360,2.0,6,11,1385,4,8,2,1
19,1362,0.3333333333333333,8,6,1475,7,6,1,2
10,1414,1.0,3,2,1488,8,0,0,0
3,1459,1.3333333333333333,5,5,1455,9,2,1,1
7,1338,0.6666666666666666,3,18,1283,3,9,2,0
4,1423,2.0,1,17,1324,3,4,3,2
16,1365,1.6666666666666667,4,13,1389,6,5,1,3
15,1348,0.6666666666666666,5,20,1295,2,4,1,0
12,1304,0.6666666666666666,9,1,1485,9,0,0,1
9,1365,1.3333333333333333,3,13,1352,5,1,2,0
17,1338,0.6666666666666666,5,19,1346,1,8,2,0
4,1450,1.6666666666666667,4,12,1304,1,6,5,1
2,1470,3.6666666666666665,1,10,1265,5,3,1,0
1,1463,1.3333333333333333,1,8,1355,6,1,5,0
14,1387,2.3333333333333335,2,4,1363,4,0,1,3
5,1481,1.6666666666666667,10,3,1456,5,3,2,0
11,1386,0.6666666666666666,8,16,1353,3,7,2,1
20,1237,0.3333333333333333,9,8,1355,5,3,1,0
17,1292,1.6666666666666667,6,9,1411,1,6,0,3
13,1350,1.0,2,15,1366,6,3,2,0
5,1465,2.0,2,1,1488,5,2,0,0
4,1464,1.6666666666666667,5,18,1317,3,4,2,0
14,1365,2.0,4,3,1446,6,2,2,1
14,1342,1.0,3,20,1308,1,8,2,0
10,1325,1.3333333333333333,5,8,1355,7,2,1,1
12,1385,0.6666666666666666,5,13,1392,4,2,1,4
9,1363,0.6666666666666666,5,19,1361,4,7,3,1
17,1312,1.6666666666666667,3,7,1351,2,2,1,5
7,1355,3.3333333333333335,4,16,1343,5,2,1,1
3,1422,1.6666666666666667,2,12,1380,4,6,3,1
1,1498,2.0,3,6,1489,5,6,6,0
19,1361,1.6666666666666667,6,4,1476,5,3,0,3
8,1370,0.3333333333333333,2,9,1407,2,5,1,0
18,1323,1.3333333333333333,3,16,1309,3,5,1,2
1,1468,2.0,5,11,1306,6,2,3,0
20,1296,0.0,9,5,1385,5,4,1,2
13,1315,2.0,5,11,1366,1,6,1,1
13,1348,1.0,6,14,1358,3,3,1,3
9,1414,1.0,5,1,1498,7,3,0,2
12,1363,0.3333333333333333,5,1,1445,6,4,1,1
11,1376,1.6666666666666667,7,5,1485,5,3,0,1
2,1507,2.3333333333333335,2,5,1425,4,2,3,1
2,1440,1.3333333333333333,3,15,1339,6,3,1,0
9,1402,1.3333333333333333,2,7,1289,7,6,1,3
14,1311,1.6666666666666667,7,19,1349,6,6,2,0
4,1481,0.6666666666666666,7,20,1315,0,4,5,0
16,1363,1.3333333333333333,3,15,1304,5,3,1,1
13,1349,1.0,7,8,1343,3,3,0,0
18,1281,0.3333333333333333,5,10,1356,6,2,2,0
16,1293,1.3333333333333333,2,15,1385,6,6,1,1
10,1346,1.6666666666666667,5,5,1489,2,3,4,0
3,1432,1.6666666666666667,2,9,1330,5,4,2,1
1,1471,2.0,5,10,1376,5,6,1,1
7,1329,1.3333333333333333,8,11,1342,3,4,3,0
20,1337,0.3333333333333333,5,7,1404,3,3,0,1
19,1345,1.0,8,13,1346,3,5,4,2
5,1414,2.0,2,18,1284,0,6,2,1
14,1323,1.3333333333333333,4,2,1500,8,1,2,1
5,1478,1.6666666666666667,1,14,1289,4,2,2,2
20,1330,0.3333333333333333,3,2,1495,8,2,0,3
19,1345,1.0,6,3,1404,4,4,1,2
8,1337,1.0,6,9,1375,2,3,4,3
7,1333,2.0,5,16,1365,6,2,0,0
15,1291,1.0,4,10,1415,2,2,2,1
15,1305,0.6666666666666666,5,18,1226,1,3,3,0
6,1479,2.3333333333333335,1,13,1327,3,3,2,1
1,1466,2.3333333333333335,3,14,1350,3,3,4,3
11,1352,1.3333333333333333,9,9,1328,3,4,2,0
5,1450,1.6666666666666667,7,4,1455,3,1,2,0
2,1507,2.0,4,11,1355,4,4,3,0
10,1407,1.6666666666666667,3,12,1348,4,12,2,0
3,1445,3.0,3,6,1465,9,2,0,1
9,1343,1.3333333333333333,5,5,1430,6,7,1,0
8,1297,1.0,2,16,1285,2,5,1,2
14,1383,0.6666666666666666,1,7,1351,5,6,1,2
16,1217,0.3333333333333333,3,20,1316,2,6,0,0
15,1365,1.6666666666666667,6,19,1323,3,5,2,1
13,1317,1.3333333333333333,3,1,1465,10,3,0,1
4,1455,1.0,1,15,1320,1,7,2,1
2,1512,2.0,6,1,1488,11,1,2,1
9,1350,1.3333333333333333,4,14,1379,3,3,0,2
10,1343,0.6666666666666666,5,13,1340,2,3,2,2
20,1314,0.6666666666666666,7,16,1367,4,8,1,2
4,1463,1.0,2,17,1307,5,6,0,0
12,1357,1.0,9,9,1351,4,3,3,3
15,1352,0.3333333333333333,5,6,1489,12,3,0,2
10,1414,2.3333333333333335,8,7,1307,3,2,0,1
5,1398,1.6666666666666667,7,19,1339,2,1,4,1
16,1236,0.6666666666666666,5,2,1429,12,5,0,3
14,1379,1.3333333333333333,2,4,1467,4,3,0,1
17,1314,2.3333333333333335,5,2,1481,6,6,1,3
18,1336,0.6666666666666666,9,11,1334,4,3,2,0
6,1477,3.0,5,12,1345,2,7,4,1
9,1352,2.0,4,15,1346,1,4,1,1
2,1429,4.0,2,7,1350,3,3,1,3
7,1316,1.0,2,15,1232,3,8,0,1
18,1340,0.3333333333333333,3,20,1314,2,7,1,0
13,1325,0.6666666666666666,5,8,1416,8,10,1,0
1,1487,3.0,1,5,1395,6,5,5,1
16,1318,2.0,4,9,1252,5,4,1,2
19,1348,0.3333333333333333,6,10,1322,4,3,1,1
2,1425,3.0,2,10,1359,2,6,5,0
6,1450,3.3333333333333335,5,19,1309,1,5,3,1
1,1487,3.0,1,15,1332,2,2,4,0
7,1388,0.3333333333333333,3,2,1481,5,6,2,1
14,1375,2.0,5,17,1230,4,8,0,0
18,1364,0.6666666666666666,4,7,1416,5,11,1,5
13,1348,0.3333333333333333,5,5,1413,6,4,1,1
7,1353,2.3333333333333335,4,4,1475,4,2,1,2
11,1415,1.3333333333333333,6,3,1432,6,1,2,6
5,1400,1.6666666666666667,5,18,1335,2,4,3,1
12,1358,2.6666666666666665,3,7,1353,6,6,0,2
15,1348,1.0,3,20,1348,2,7,0,0
2,1475,1.6666666666666667,4,14,1373,4,6,2,3
19,1307,0.3333333333333333,4,16,1300,4,6,1,3
4,1487,1.6666666666666667,3,8,1389,1,4,0,1
7,1359,0.6666666666666666,7,13,1348,4,4,2,0
16,1233,1.3333333333333333,6,6,1468,7,6,1,5
7,1350,2.0,2,1,1490,10,2,0,2
17,1322,1.0,6,5,1432,7,4,3,2
13,1348,1.6666666666666667,3,4,1485,5,2,1,2
1,1470,2.6666666666666665,1,6,1475,8,5,3,1
1,1483,1.6666666666666667,4,8,1412,3,4,3,1
7,1355,1.6666666666666667,4,11,1355,3,8,2,0
9,1352,1.0,6,16,1230,4,4,3,2
3,1405,2.3333333333333335,5,17,1377,2,5,1,0
18,1308,0.6666666666666666,5,14,1344,2,6,0,1
14,1361,1.6666666666666667,6,10,1393,3,3,1,0
20,1337,0.6666666666666666,7,8,1358,9,3,0,2
7,1415,0.6666666666666666,2,12,1335,1,7,2,2
15,1340,1.0,5,10,1349,3,5,1,2
8,1352,1.3333333333333333,6,1,1488,7,1,0,4
10,1370,2.0,5,16,1378,3,3,3,2
6,1464,1.3333333333333333,4,20,1342,4,5,4,1
14,1227,1.0,5,19,1347,5,8,1,0
16,1382,0.6666666666666666,7,10,1332,6,3,1,0
5,1439,2.6666666666666665,5,17,1332,4,4,1,0
4,1485,1.3333333333333333,5,1,1485,9,2,2,0
9,1382,1.3333333333333333,2,3,1441,8,6,0,2
12,1336,0.6666666666666666,5,4,1492,3,3,2,1
20,1350,1.0,6,9,1273,3,1,1,1
6,1415,0.3333333333333333,1,14,1338,4,5,1,1
19,1382,0.3333333333333333,4,2,1451,6,0,1,3
3,1437,2.0,5,19,1349,5,6,3,1
7,1468,1.0,5,4,1423,7,4,2,2
12,1378,1.3333333333333333,5,16,1227,4,3,3,1
10,1351,1.3333333333333333,4,15,1378,2,1,3,1
6,1362,1.0,7,17,1321,4,3,2,1
10,1341,0.3333333333333333,6,1,1485,10,2,1,2
3,1492,1.3333333333333333,4,20,1333,3,5,2,0
3,1440,1.3333333333333333,3,4,1450,7,3,4,2
